hybrid_zone_id,msoa_zone_id,hybrid_to_msoa,msoa_to_hybrid
E01026202,E02005464,1,0.061968085
E01026208,E02005464,1,0.100265957
E01026079,E02005425,1,0.250696379
E01026058,E02005425,1,0.472980501
E01026076,E02005425,1,0.27632312
E01026302,E02005485,1,0.039016115
E01026301,E02005485,1,0.503392706
E01026300,E02005485,1,0.041136556
E01026299,E02005485,1,0.416454623
E01026259,E02005469,1,0.092763834
E01026260,E02005469,1,0.047115808
E01026241,E02005469,1,0.071480992
E01026258,E02005469,1,0.788639366
E01026010,E02005418,1,0.018443804
E01026011,E02005418,1,0.078386167
E01026032,E02005418,1,0.105475504
E01026030,E02005418,1,0.717579251
E01026037,E02005418,1,0.080115274
E01032997,E02005486,1,0.147547797
E01032999,E02005486,1,0.066292602
E01026296,E02005486,1,0.162094763
E01026297,E02005486,1,0.012261014
E01032998,E02005486,1,0.009351621
E01026298,E02005486,1,0.602452203
E01026072,E02005428,1,0.085838608
E01026074,E02005428,1,0.159810127
E01026099,E02005428,1,0.325949367
E01026073,E02005428,1,0.428401899
E01026066,E02005434,1,0.104359767
E01026064,E02005434,1,0.330587024
E01026067,E02005434,1,0.474081703
E01026065,E02005434,1,0.090971507
E01026110,E02005440,1,0.176691729
E01026112,E02005440,1,0.129323308
E01026056,E02005440,1,0.436090226
E01026111,E02005440,1,0.257894737
E01026271,E02005471,1,0.00948814
E01026268,E02005471,1,0.124094881
E01026272,E02005471,1,0.069662921
E01026269,E02005471,1,0.240699126
E01026270,E02005471,1,0.556054931
E01026019,E02005423,1,0.134158927
E01026041,E02005423,1,0.033367733
E01026017,E02005423,1,0.190918473
E01026018,E02005423,1,0.444100447
E01026020,E02005423,1,0.19745442
E01026243,E02005465,1,0.150172117
E01026242,E02005465,1,0.290447504
E01026247,E02005465,1,0.2267642
E01026276,E02005465,1,0.191910499
E01026244,E02005465,1,0.14070568
E01026256,E02005472,1,0.182844244
E01026279,E02005472,1,0.006521194
E01026255,E02005472,1,0.169551041
E01026277,E02005472,1,0.068974166
E01026254,E02005472,1,0.091798345
E01026278,E02005472,1,0.480311011
E01026117,E02005431,1,0.277591973
E01026044,E02005431,1,0.126612518
E01026042,E02005431,1,0.237458194
E01026043,E02005431,1,0.209268992
E01026113,E02005431,1,0.149068323
E01026070,E02005432,1,0.27100271
E01026105,E02005432,1,0.338211382
E01026068,E02005432,1,0.204336043
E01026060,E02005432,1,0.186449864
E01026119,E02005439,1,0.107952623
E01026053,E02005439,1,0.059221658
E01026052,E02005439,1,0.021658206
E01026051,E02005439,1,0.087309645
E01026118,E02005439,1,0.057191201
E01026054,E02005439,1,0.393908629
E01026120,E02005439,1,0.272758037
E01026013,E02006864,1,0.172159584
E01026040,E02006864,1,0.258889853
E01026014,E02006864,1,0.322202949
E01026022,E02006864,1,0.165221162
E01026038,E02006864,1,0.081526453
E01026050,E02005433,1,0.010053948
E01026048,E02005433,1,0.156204022
E01026069,E02005433,1,0.792054929
E01026049,E02005433,1,0.041687102
E01026024,E02005417,1,0.379572619
E01026023,E02005417,1,0.233973198
E01026008,E02005417,1,0.157189424
E01026009,E02005417,1,0.187975371
E01026007,E02005417,1,0.041289388
E01026284,E02005475,1,0.263626251
E01026239,E02005475,1,0.517241379
E01026240,E02005475,1,0.219132369
E01026246,E02005466,1,0.181574458
E01026248,E02005466,1,0.79868389
E01026257,E02005466,1,0.019741652
E01026012,E02005420,1,0.229102167
E01026027,E02005420,1,0.383900929
E01026026,E02005420,1,0.253869969
E01026028,E02005420,1,0.099071207
E01026015,E02005420,1,0.034055728
E01026084,E02005435,1,0.478287841
E01026115,E02005435,1,0.17866005
E01026116,E02005435,1,0.151364764
E01026085,E02005435,1,0.191687345
E01026280,E02005474,1,0.298828125
E01026249,E02005474,1,0.184895833
E01026245,E02005474,1,0.516276042
E01026093,E02005437,1,0.544600939
E01026092,E02005437,1,0.29971831
E01026114,E02005437,1,0.111924883
E01026095,E02005437,1,0.043755869
E01026366,E02005502,1,0.26998112
E01026370,E02005502,1,0.026431718
E01026373,E02005502,1,0.585903084
E01026369,E02005502,1,0.082441787
E01026371,E02005502,1,0.035242291
E01026361,E02005483,1,0.489082969
E01026290,E02005483,1,0.331877729
E01026341,E02005483,1,0.11062591
E01026342,E02005483,1,0.068413392
E01026081,E02005427,1,0.589699274
E01026089,E02005427,1,0.078465261
E01032987,E02005427,1,0.063256135
E01032986,E02005427,1,0.268579329
E01026232,E02005462,1,0.312709497
E01026230,E02005462,1,0.184916201
E01026227,E02005462,1,0.27849162
E01026235,E02005462,1,0.199022346
E01026231,E02005462,1,0.024860335
E01026107,E02005424,1,0.222295082
E01026063,E02005424,1,0.162622951
E01026080,E02005424,1,0.153442623
E01026045,E02005424,1,0.209180328
E01026061,E02005424,1,0.112786885
E01026062,E02005424,1,0.093114754
E01026106,E02005424,1,0.046557377
E01026286,E02005468,1,0.110612855
E01026283,E02005468,1,0.301943199
E01026281,E02005468,1,0.268061784
E01026285,E02005468,1,0.093672147
E01026282,E02005468,1,0.225710015
E01026025,E02005419,1,0.332125604
E01026006,E02005419,1,0.22173913
E01026021,E02005419,1,0.115217391
E01026036,E02005419,1,0.330917874
E01026104,E02005429,1,0.231607629
E01026103,E02005429,1,0.521798365
E01026109,E02005429,1,0.246594005
E01026034,E02005422,1,0.083728278
E01026033,E02005422,1,0.463270142
E01026016,E02005422,1,0.45300158
E01029005,E02006044,1,0.137393055
E01029003,E02006044,1,0.349270257
E01014009,E02002910,1,0.097782258
E01014008,E02002910,1,0.283602151
E01014056,E02002910,1,0.175403226
E01014034,E02002910,1,0.166330645
E01014033,E02002910,1,0.27688172
E01014019,E02002924,1,0.15070491
E01014018,E02002924,1,0.264948955
E01014020,E02002924,1,0.259115216
E01028991,E02006041,1,0.298245614
E01033530,E02006041,1,0.285917496
E01028978,E02006028,1,0.137458194
E01028925,E02006023,1,0.291917973
E01028920,E02006023,1,0.170084439
E01028910,E02006023,1,0.417852835
E01028911,E02006023,1,0.01278649
E01028912,E02006023,1,0.036188179
E01028926,E02006023,1,0.018335344
E01028913,E02006026,1,0.264844486
E01028927,E02006026,1,0.285579642
E01028923,E02006027,1,0.183769282
E01028922,E02006027,1,0.568075117
E01028915,E02006027,1,0.122736419
E01028914,E02006027,1,0.125419182
E01028903,E02006024,1,0.015421522
E01033528,E02006024,1,0.024674435
E01028909,E02006024,1,0.015421522
E01028902,E02006024,1,0.352638794
E01028905,E02006024,1,0.017135024
E01028904,E02006024,1,0.574708705
E01028828,E02006013,1,0.500157679
E01028859,E02006013,1,0.134342479
E01028994,E02006044,1,0.088072471
E01029016,E02006044,1,0.425264217
E01032193,E02006710,1,0.247095275
E01032212,E02006710,1,0.162664601
E01032214,E02006710,1,0.383423703
E01032213,E02006710,1,0.206816421
E01028836,E02006011,1,0.047764228
E01028830,E02006011,1,0.796747967
E01028837,E02006011,1,0.081300813
E01028831,E02006011,1,0.074186992
E01014021,E02002924,1,0.325230919
E01028851,E02006010,1,0.242873432
E01028850,E02006010,1,0.191562144
E01032199,E02006711,1,0.182436611
E01032223,E02006711,1,0.192640693
E01014030,E02002913,1,0.089705882
E01014028,E02002913,1,0.417647059
E01014029,E02002913,1,0.16127451
E01014027,E02002913,1,0.331372549
E01014015,E02002909,1,0.198110923
E01014002,E02002909,1,0.089125696
E01014004,E02002909,1,0.173165415
E01014003,E02002909,1,0.033906515
E01014001,E02002909,1,0.094938242
E01014000,E02002909,1,0.076289659
E01014005,E02002909,1,0.33446355
E01028834,E02006012,1,0.35455053
E01028832,E02006012,1,0.254327192
E01028835,E02006012,1,0.021496371
E01028833,E02006012,1,0.369625907
E01028960,E02006040,1,0.177580466
E01014036,E02002923,1,0.27348643
E01014039,E02002923,1,0.015831594
E01014037,E02002923,1,0.028009743
E01014040,E02002923,1,0.384307585
E01014038,E02002923,1,0.049756437
E01014035,E02002923,1,0.248608212
E01032473,E02006777,1,0.12890625
E01032472,E02006777,1,0.276855469
E01028992,E02006041,1,0.323376008
E01028998,E02006042,1,0.487593768
E01028990,E02006042,1,0.201961916
E01028997,E02006042,1,0.310444316
E01032179,E02006712,1,0.136797455
E01028858,E02006014,1,0.338597306
E01028849,E02006014,1,0.065954482
E01028843,E02006014,1,0.254528565
E01028846,E02006014,1,0.261960056
E01028848,E02006014,1,0.078959591
E01010190,E02002104,1,0.186554622
E01010207,E02002104,1,0.54789916
E01010194,E02002104,1,0.134453782
E01010193,E02002104,1,0.131092437
E01031188,E02006510,1,0.532615579
E01031187,E02006510,1,0.142811906
E01031208,E02006510,1,0.324572514
E01010187,E02002108,1,0.240186294
E01010184,E02002108,1,0.05322688
E01010185,E02002108,1,0.063206919
E01010150,E02002108,1,0.111776447
E01009998,E02002052,1,0.19853431
E01009997,E02002052,1,0.033311126
E01009996,E02002052,1,0.00266489
E01009991,E02002052,1,0.647568288
E01009994,E02002052,1,0.080612925
E01009995,E02002052,1,0.037308461
E01010008,E02002053,1,0.081188119
E01010012,E02002053,1,0.114851485
E01010011,E02002053,1,0.603960396
E01010010,E02002053,1,0.2
E01009771,E02002003,1,0.085638999
E01009776,E02002003,1,0.101449275
E01009766,E02002003,1,0.044795784
E01009775,E02002003,1,0.135704875
E01009765,E02002003,1,0.022397892
E01009768,E02002003,1,0.610013175
E01009450,E02001838,1,0.690118577
E01009438,E02001838,1,0.046640316
E01009440,E02001838,1,0.149407115
E01009436,E02001838,1,0.086956522
E01010122,E02002081,1,0.237831858
E01010118,E02002081,1,0.021017699
E01010121,E02002081,1,0.574115044
E01010120,E02002081,1,0.167035398
E01029671,E02006185,1,0.128014184
E01029680,E02006185,1,0.480851064
E01029676,E02006185,1,0.24929078
E01029679,E02006185,1,0.012056738
E01029673,E02006185,1,0.129787234
E01009773,E02002001,1,0.669354839
E01009895,E02002001,1,0.15188172
E01009778,E02002001,1,0.110215054
E01028829,E02006013,1,0.017029328
E01028842,E02006013,1,0.197098707
E01031212,E02006517,1,0.553904521
E01009225,E02001839,1,0.092620109
E01009228,E02001839,1,0.031203566
E01009227,E02001839,1,0.06636949
E01009437,E02001832,1,0.288509575
E01010033,E02002056,1,0.131057733
E01010032,E02002056,1,0.00842815
E01010074,E02002056,1,0.711757269
E01009978,E02002056,1,0.041297935
E01010031,E02002056,1,0.107458913
E01029678,E02006186,1,0.053076403
E01029667,E02006186,1,0.523326572
E01029677,E02006186,1,0.020283976
E01029645,E02006186,1,0.269100744
E01029675,E02006186,1,0.012170385
E01029672,E02006186,1,0.060851927
E01029674,E02006186,1,0.061189993
E01010013,E02002054,1,0.0546875
E01010007,E02002054,1,0.33203125
E01010014,E02002054,1,0.17578125
E01010009,E02002054,1,0.4375
E01009439,E02001847,1,0.013622818
E01009443,E02001847,1,0.30651341
E01009441,E02001847,1,0.610472542
E01009442,E02001847,1,0.06939123
E01010232,E02002095,1,0.010401189
E01010228,E02002095,1,0.180534918
E01010119,E02002083,1,0.223719677
E01010117,E02002083,1,0.049415993
E01010124,E02002083,1,0.25965858
E01009764,E02002000,1,0.335448776
E01009767,E02002000,1,0.025385313
E01009769,E02002000,1,0.525838622
E01009456,E02001844,1,0.141330166
E01009462,E02001844,1,0.306017419
E01009460,E02001844,1,0.085510689
E01009003,E02001844,1,0.287015044
E01009458,E02001844,1,0.131828979
E01009001,E02001844,1,0.048297704
E01032592,E02006810,1,0.083131558
E01009946,E02006810,1,0.162227603
E01009951,E02006810,1,0.020984665
E01009950,E02006810,1,0.390637611
E01009949,E02006810,1,0.288942696
E01009318,E02001907,1,0.011540681
E01009317,E02001907,1,0.013271783
E01009320,E02001907,1,0.493364108
E01009319,E02001907,1,0.015291402
E01009315,E02001907,1,0.41084824
E01009316,E02001907,1,0.055683785
E01031192,E02006515,1,0.159779614
E01031189,E02006515,1,0.280741297
E01031190,E02006515,1,0.331580265
E01031248,E02006515,1,0.15026296
E01031191,E02006515,1,0.077635863
E01009463,E02001841,1,0.486686391
E01009461,E02001841,1,0.079881657
E01009459,E02001841,1,0.155325444
E01009457,E02001841,1,0.278106509
E01010036,E02002049,1,0.090163934
E01010030,E02002049,1,0.331021438
E01009323,E02001895,1,0.004230118
E01009322,E02001895,1,0.490129724
E01009321,E02001895,1,0.353355894
E01009314,E02001895,1,0.067681895
E01009247,E02001842,1,0.075880759
E01009246,E02001842,1,0.073170732
E01009243,E02001842,1,0.132791328
E01009235,E02001842,1,0.075880759
E01009245,E02001842,1,0.642276423
E01032390,E02006758,1,0.292349727
E01032414,E02006758,1,0.344262295
E01032391,E02006758,1,0.041530055
E01032415,E02006758,1,0.321857923
E01032190,E02006711,1,0.229746444
E01032181,E02006711,1,0.395176252
E01009299,E02001883,1,0.061598441
E01009297,E02001883,1,0.037426901
E01009300,E02001883,1,0.371929825
E01009301,E02001883,1,0.038986355
E01009303,E02001883,1,0.49005848
E01009982,E02002051,1,0.402877698
E01010037,E02002051,1,0.129496403
E01010029,E02002051,1,0.071942446
E01009983,E02002051,1,0.395683453
E01009896,E02002002,1,0.052763819
E01009897,E02002002,1,0.100502513
E01009898,E02002002,1,0.528894472
E01009230,E02001843,1,0.5566787
E01009231,E02001843,1,0.186281588
E01009229,E02001843,1,0.023826715
E01009226,E02001843,1,0.233212996
E01010094,E02002055,1,0.022396742
E01010093,E02002055,1,0.083769634
E01010098,E02002055,1,0.0008726
E01010099,E02002055,1,0.006980803
E01010095,E02002055,1,0.651687027
E01010100,E02002055,1,0.234293194
E01032429,E02006777,1,0.013671875
E01032427,E02006777,1,0.059082031
E01032428,E02006777,1,0.521484375
E01009135,E02001836,1,0.024390244
E01009474,E02001836,1,0.383318278
E01009472,E02001836,1,0.036133695
E01031204,E02006505,1,0.143823425
E01031203,E02006505,1,0.203631185
E01031202,E02006505,1,0.402278391
E01009136,E02001840,1,0.014238773
E01009121,E02001840,1,0.772179628
E01009122,E02001840,1,0.117196057
E01009132,E02001840,1,0.072289157
E01010197,E02002099,1,0.009071068
E01010192,E02002099,1,0.712317556
E01010198,E02002099,1,0.25794571
E01010196,E02002099,1,0.020665666
E01010097,E02002047,1,0.216990966
E01009304,E02001872,1,0.563279857
E01009308,E02001872,1,0.009803922
E01009306,E02001872,1,0.213903743
E01009310,E02001872,1,0.213012478
E01009134,E02001837,1,0.438976378
E01009137,E02001837,1,0.261811024
E01009236,E02001845,1,0.05994898
E01009234,E02001845,1,0.362244898
E01009248,E02001845,1,0.235969388
E01009244,E02001845,1,0.341836735
E01010132,E02002091,1,0.004366812
E01010138,E02002091,1,0.012196958
E01010133,E02002091,1,0.030115946
E01010134,E02002091,1,0.006023189
E01010135,E02002091,1,0.947297094
E01031244,E02006504,1,0.248780488
E01031243,E02006504,1,0.24195122
E01031213,E02006504,1,0.509268293
E01010231,E02002096,1,0.044316843
E01010230,E02002096,1,0.092903416
E01010229,E02002096,1,0.105712603
E01010195,E02002096,1,0.015312132
E01010226,E02002096,1,0.72614841
E01010233,E02002096,1,0.015606596
E01031282,E02006522,1,0.186256102
E01032182,E02006712,1,0.20466596
E01032180,E02006712,1,0.237186285
E01032183,E02006712,1,0.4213503
E01031113,E02006475,1,0.120689655
E01031114,E02006475,1,0.150383142
E01031110,E02006475,1,0.414750958
E01031112,E02006475,1,0.25862069
E01031111,E02006475,1,0.055555556
E01010188,E02002108,1,0.473719228
E01010186,E02002108,1,0.057884232
E01025663,E02005344,1,0.34868842
E01025664,E02005344,1,0.147152911
E01025662,E02005344,1,0.195777351
E01025665,E02005344,1,0.07293666
E01031196,E02006517,1,0.265570661
E01031246,E02006517,1,0.068289598
E01031245,E02006517,1,0.11223522
E01025859,E02005385,1,0.031221304
E01031074,E02006476,1,0.147928994
E01031073,E02006476,1,0.195266272
E01031075,E02006476,1,0.443786982
E01032890,E02006476,1,0.213017751
E01025771,E02005371,1,0.204138279
E01010227,E02002095,1,0.304606241
E01010115,E02002095,1,0.450965825
E01010116,E02002095,1,0.053491828
E01010123,E02002083,1,0.46720575
E01025818,E02005384,1,0.561076605
E01025852,E02005386,1,0.749794779
E01025850,E02005386,1,0.037596454
E01025830,E02005389,1,0.474285714
E01025829,E02005389,1,0.053333333
E01025828,E02005389,1,0.238095238
E01025827,E02005389,1,0.234285714
E01009302,E02001895,1,0.084602369
E01025774,E02005370,1,0.421568627
E01025776,E02005370,1,0.224336794
E01025775,E02005370,1,0.257785467
E01025773,E02005370,1,0.038638985
E01025772,E02005370,1,0.057670127
E01025810,E02005372,1,0.102880296
E01025777,E02005372,1,0.058222496
E01025816,E02005372,1,0.737073901
E01025808,E02005372,1,0.101823307
E01031031,E02006469,1,0.162410245
E01025615,E02005341,1,0.641831239
E01025854,E02005387,1,0.013483479
E01025855,E02005387,1,0.002518892
E01025853,E02005387,1,0.966069047
E01025613,E02005342,1,0.134969325
E01031195,E02006505,1,0.250266999
E01031023,E02006471,1,0.264747927
E01031024,E02006471,1,0.709234728
E01025856,E02005388,1,0.054427295
E01025849,E02005388,1,0.861088546
E01025857,E02005388,1,0.029244517
E01025851,E02005388,1,0.055239643
E01031284,E02006522,1,0.221179121
E01031283,E02006522,1,0.511453248
E01031281,E02006522,1,0.081111528
E01031008,E02006472,1,0.2
E01031029,E02006472,1,0.021925134
E01031005,E02006472,1,0.17486631
E01031030,E02006472,1,0.432085561
E01031018,E02006472,1,0.047058824
E01025787,E02005369,1,0.247944613
E01025786,E02005369,1,0.114668974
E01025785,E02005369,1,0.174816097
E01025779,E02005371,1,0.101690638
E01025778,E02005371,1,0.21221297
E01025784,E02005371,1,0.309866263
E01025788,E02005371,1,0.157204138
E01025780,E02005371,1,0.014887711
E01013794,E02002867,1,0.126410835
E01025617,E02005343,1,0.282278481
E01025770,E02005368,1,0.220556745
E01025809,E02005368,1,0.226445396
E01028847,E02006013,1,0.151371807
E01028969,E02006028,1,0.160869565
E01028979,E02006028,1,0.172909699
E01028929,E02006028,1,0.037123746
E01028971,E02006028,1,0.188628763
E01028970,E02006028,1,0.303010033
E01028921,E02006023,1,0.052834741
E01028857,E02006008,1,0.258265453
E01028855,E02006008,1,0.232870149
E01028854,E02006008,1,0.153330139
E01028885,E02006020,1,0.541302235
E01028868,E02006020,1,0.16180758
E01028871,E02006020,1,0.131681244
E01028869,E02006020,1,0.165208941
E01029696,E02006192,1,0.103331833
E01028839,E02006010,1,0.123147092
E01028840,E02006010,1,0.014443177
E01028841,E02006010,1,0.095400988
E01028838,E02006010,1,0.120866591
E01028852,E02006010,1,0.211706575
E01014112,E02002929,1,0.349750178
E01014132,E02002929,1,0.097073519
E01014131,E02002929,1,0.41184868
E01014135,E02002929,1,0.141327623
E01028928,E02006026,1,0.145146089
E01028919,E02006026,1,0.118284637
E01028918,E02006026,1,0.186145146
E01028950,E02006040,1,0.323714391
E01028961,E02006040,1,0.247132815
E01028980,E02006040,1,0.251572327
E01028893,E02006016,1,0.200363747
E01028899,E02006016,1,0.129130039
E01028882,E02006016,1,0.205819945
E01028880,E02006016,1,0.279781752
E01028881,E02006016,1,0.184904517
E01014170,E02002931,1,0.022553191
E01014111,E02002931,1,0.074042553
E01014168,E02002931,1,0.017021277
E01014167,E02002931,1,0.886382979
E01033529,E02006041,1,0.092460882
E01029572,E02006173,1,0.124041812
E01029569,E02006173,1,0.225783972
E01029479,E02006147,1,0.614671714
E01029509,E02006147,1,0.138493669
E01029477,E02006147,1,0.210155332
E01019618,E02004069,1,0.106397306
E01019600,E02004069,1,0.549943883
E01009434,E02001838,1,0.02687747
E01019617,E02004070,1,0.202537594
E01019613,E02004070,1,0.296992481
E01009777,E02002001,1,0.068548387
E01009223,E02001839,1,0.809806835
E01009454,E02001832,1,0.087427144
E01009435,E02001832,1,0.032056619
E01009432,E02001832,1,0.476269775
E01009444,E02001832,1,0.115736886
E01019631,E02004068,1,0.256017505
E01009763,E02002000,1,0.099728015
E01009770,E02002000,1,0.013599275
E01028856,E02006008,1,0.287973167
E01028853,E02006008,1,0.067561092
E01009948,E02006810,1,0.054075868
E01010035,E02002049,1,0.05296343
E01010034,E02002049,1,0.525851198
E01019714,E02004104,1,0.423705722
E01019726,E02004104,1,0.053474114
E01019725,E02004104,1,0.347411444
E01019762,E02004104,1,0.175408719
E01029698,E02006192,1,0.035794687
E01029697,E02006192,1,0.454299865
E01029695,E02006192,1,0.308644755
E01029747,E02006192,1,0.097928861
E01019761,E02004103,1,0
E01019716,E02004103,1,0.192546584
E01019760,E02004103,1,0.011732229
E01019759,E02004103,1,0.470669427
E01019724,E02004103,1,0.32505176
E01029467,E02006131,1,0.04442329
E01029423,E02006131,1,0.108837062
E01029406,E02006131,1,0.057432968
E01029422,E02006131,1,0.599555767
E01029405,E02006131,1,0.189750912
E01019742,E02006872,1,0.248235782
E01009901,E02002002,1,0.157035176
E01009902,E02002002,1,0.16080402
E01019611,E02004075,1,0.174487944
E01019612,E02004077,1,0.268588137
E01019607,E02004077,1,0.298245614
E01019629,E02004077,1,0.208855472
E01019717,E02004102,1,0.459693276
E01019722,E02004102,1,0.191506095
E01019715,E02004102,1,0.108926465
E01019723,E02004102,1,0.205662603
E01019710,E02004102,1,0.034211561
E01029531,E02006153,1,0.203617811
E01029530,E02006153,1,0.291280148
E01009470,E02001836,1,0.021379103
E01009469,E02001836,1,0.315266486
E01009473,E02001836,1,0.219512195
E01009129,E02001840,1,0.024096386
E01029488,E02006157,1,0.434157754
E01029570,E02006173,1,0.545644599
E01029571,E02006173,1,0.104529617
E01029424,E02006136,1,0.186343498
E01029411,E02006136,1,0.10346625
E01029474,E02006136,1,0.023455825
E01029473,E02006136,1,0.249674225
E01029412,E02006136,1,0.092259578
E01029425,E02006136,1,0.344800625
E01010091,E02002047,1,0.022237665
E01010096,E02002047,1,0.297602502
E01010090,E02002047,1,0.463168867
E01009127,E02001837,1,0.029527559
E01009133,E02001837,1,0.019685039
E01009131,E02001837,1,0.023622047
E01009128,E02001837,1,0.161417323
E01009130,E02001837,1,0.06496063
E01029441,E02006145,1,0.828564889
E01029440,E02006145,1,0.128404669
E01019602,E02004068,1,0.237417943
E01019719,E02006872,1,0.137816521
E01019736,E02006872,1,0.163691712
E01019741,E02006872,1,0.03265532
E01019737,E02006872,1,0.120797011
E01019718,E02006872,1,0.174484572
E01019721,E02006872,1,0.01867995
E01019720,E02006872,1,0.04234122
E01029478,E02006147,1,0.036679285
E01028407,E02005916,1,0.135645871
E01028404,E02005916,1,0.155578566
E01028406,E02005916,1,0.082319441
E01028405,E02005916,1,0.626456122
E01019542,E02004058,1,0.550526316
E01019543,E02004058,1,0.357473684
E01019541,E02004058,1,0.001684211
E01019544,E02004058,1,0.073473684
E01019571,E02004058,1,0.016842105
E01028410,E02005920,1,0.288961039
E01028388,E02005920,1,0.06038961
E01028389,E02005920,1,0.272727273
E01028409,E02005920,1,0.321428571
E01028390,E02005920,1,0.056493506
E01028386,E02005909,1,0.200863931
E01019604,E02004069,1,0.096520763
E01019606,E02004069,1,0.247138047
E01028217,E02005873,1,0.278657074
E01028177,E02005873,1,0.028297362
E01028176,E02005873,1,0.316067146
E01028216,E02005873,1,0.033093525
E01028215,E02005873,1,0.046522782
E01013954,E02002888,1,0.638336347
E01013962,E02002888,1,0.072332731
E01013959,E02002888,1,0.047016275
E01013960,E02002888,1,0.242314647
E01028040,E02005848,1,0.086255439
E01028041,E02005848,1,0.074097773
E01025661,E02005344,1,0.235444658
E01019484,E02004048,1,0.102075154
E01019488,E02004048,1,0.079080202
E01019485,E02004048,1,0.483454851
E01019483,E02004048,1,0.335389792
E01028198,E02005865,1,0.14113239
E01028189,E02005865,1,0.667360533
E01028201,E02005865,1,0.038301415
E01028200,E02005865,1,0.132805995
E01028199,E02005865,1,0.020399667
E01019601,E02004070,1,0.082706767
E01019599,E02004070,1,0.417763158
E01028144,E02005870,1,0.136004857
E01028167,E02005870,1,0.64845173
E01028165,E02005870,1,0.124772313
E01028166,E02005870,1,0.090771099
E01019535,E02004059,1,0.009305031
E01019534,E02004059,1,0.155568479
E01019533,E02004059,1,0.805757488
E01019536,E02004059,1,0.027042745
E01019532,E02004059,1,0.002326258
E01028152,E02005866,1,0.282480761
E01025861,E02005385,1,0.752984389
E01025860,E02005385,1,0.054178145
E01025862,E02005385,1,0.161616162
E01025678,E02005364,1,0.106782107
E01013942,E02002883,1,0.154822335
E01013936,E02002883,1,0.604060914
E01013940,E02002883,1,0.010152284
E01013649,E02002856,1,0.886877499
E01028296,E02005898,1,0.196060877
E01028298,E02005898,1,0.463294539
E01028300,E02005898,1,0.05908684
E01028343,E02005898,1,0.19740376
E01019550,E02004060,1,0.019710378
E01019549,E02004060,1,0.707562349
E01019567,E02004060,1,0.075623492
E01019552,E02004060,1,0.18302494
E01019551,E02004060,1,0.014078842
E01013970,E02002877,1,0.024437928
E01013935,E02002877,1,0.562724014
E01013969,E02002877,1,0.256109482
E01013968,E02002877,1,0.053763441
E01013971,E02002877,1,0.102965135
E01025658,E02005340,1,0.06548241
E01025612,E02005340,1,0.094043887
E01025659,E02005340,1,0.67816092
E01025611,E02005340,1,0.062695925
E01025610,E02005340,1,0.099616858
E01025817,E02005384,1,0.074534161
E01025864,E02005384,1,0.251552795
E01025881,E02005384,1,0.112836439
E01025858,E02005386,1,0.166475127
E01025865,E02005386,1,0.009522246
E01025863,E02005386,1,0.036611394
E01028205,E02005868,1,0.274509804
E01028208,E02005868,1,0.140522876
E01028143,E02005868,1,0.10130719
E01019564,E02004056,1,0.074235808
E01019568,E02004056,1,0.007797879
E01019566,E02004056,1,0.341235184
E01019495,E02004046,1,0.065882353
E01028373,E02005913,1,0.470419847
E01028401,E02005913,1,0.133587786
E01028400,E02005913,1,0.229484733
E01019530,E02004057,1,0.058434399
E01019531,E02004057,1,0.42337376
E01025732,E02005356,1,0.178507993
E01025734,E02005356,1,0.105683837
E01025733,E02005356,1,0.106127886
E01025735,E02005356,1,0.609680284
E01025729,E02005358,1,0.071311475
E01025728,E02005358,1,0.046721311
E01025737,E02005358,1,0.398360656
E01025726,E02005358,1,0.117213115
E01025727,E02005358,1,0.086885246
E01025739,E02005358,1,0.279508197
E01019498,E02004047,1,0.131190269
E01019497,E02004047,1,0.247610773
E01025760,E02005352,1,0.312673818
E01013607,E02002834,1,0.779747149
E01013606,E02002834,1,0.07796232
E01013680,E02002834,1,0.131383242
E01013685,E02002834,1,0.002602876
E01013686,E02002834,1,0.008304412
E01028175,E02005869,1,0.269230769
E01028209,E02005869,1,0.566666667
E01028314,E02005894,1,0.132892363
E01028313,E02005894,1,0.405291642
E01025618,E02005343,1,0.434177215
E01025619,E02005343,1,0.05443038
E01025616,E02005343,1,0.229113924
E01013693,E02002861,1,0.038602941
E01013678,E02002861,1,0.670955882
E01013691,E02002861,1,0.088235294
E01031025,E02006469,1,0.810570731
E01031016,E02006469,1,0.010955659
E01031032,E02006469,1,0.007772596
E01031026,E02006469,1,0.008290769
E01019605,E02004075,1,0.346642468
E01019616,E02004075,1,0.132745657
E01019595,E02004075,1,0.346123931
E01028243,E02005886,1,0.078890334
E01028241,E02005886,1,0.405721717
E01028240,E02005886,1,0.015171218
E01028237,E02005886,1,0.079323797
E01028239,E02005886,1,0.026441266
E01028238,E02005886,1,0.394451669
E01019603,E02004077,1,0.224310777
E01013957,E02002896,1,0.021043402
E01013919,E02002896,1,0.014905743
E01013920,E02002896,1,0.92086804
E01025648,E02005341,1,0.031717534
E01025647,E02005341,1,0.068821065
E01025646,E02005341,1,0.257630162
E01029516,E02006153,1,0.19851577
E01029517,E02006153,1,0.306586271
E01025867,E02005387,1,0.010668247
E01025866,E02005387,1,0.007260335
E01025620,E02005342,1,0.090608778
E01025621,E02005342,1,0.643699858
E01025614,E02005342,1,0.090608778
E01025644,E02005342,1,0.040113261
E01031034,E02006471,1,0.005813399
E01031033,E02006471,1,0.020203945
E01025989,E02005415,1,0.364830918
