lsoa_zone_id,msoa_zone_id,lsoa_to_msoa,msoa_to_lsoa
E01014856,E02003076,1,0.265669195
E01014857,E02003076,1,0.025344883
E01014858,E02003076,1,0.534447134
E01014859,E02003076,1,0.013883854
E01014860,E02003076,1,0.014495735
E01014861,E02003094,1,0.46388246
E01014862,E02003094,1,0.190539785
E01014863,E02003093,1,0.020360366
E01014864,E02003093,1,0.128956491
E01014866,E02003121,1,0.118726866
E01014872,E02003098,1,0.088648602
E01014873,E02003101,1,0.152340205
E01014874,E02003098,1,0.128563585
E01014875,E02003101,1,0.161097451
E01014876,E02003098,1,0.116263715
E01014877,E02003098,1,0.11464774
E01014878,E02003101,1,0.180733247
E01014879,E02003098,1,0.28696184
E01014880,E02003101,1,0.17107423
E01014881,E02003098,1,0.264914519
E01014882,E02003101,1,0.200999935
E01014883,E02003101,1,0.133754931
E01014897,E02003111,1,0.275296035
E01014898,E02003111,1,0.287331438
E01014899,E02003111,1,0.264768762
E01014900,E02003111,1,0.172603764
E01014901,E02003109,1,0.263680227
E01014902,E02003109,1,0.237516152
E01014903,E02003109,1,0.270666235
E01014904,E02003107,1,0.08191802
E01014905,E02003107,1,0.063416225
E01014906,E02003107,1,0.293299023
E01014907,E02003107,1,0.074465747
E01014908,E02003107,1,0.102604854
E01014909,E02003107,1,0.066231517
E01014910,E02003107,1,0.318064614
E01014911,E02003102,1,0.800141491
E01014912,E02003102,1,0.084290915
E01014913,E02003102,1,0.055632914
E01014914,E02003102,1,0.05993468
E01014915,E02003117,1,0.15356036
E01014916,E02003120,1,0.089269865
E01014917,E02003120,1,0.129964693
E01014918,E02003120,1,0.195127398
E01014919,E02003120,1,0.121087297
E01014920,E02003120,1,0.122637564
E01014921,E02003120,1,0.341913184
E01014922,E02003115,1,0.161106687
E01014923,E02003115,1,0.18017453
E01014924,E02003115,1,0.169922959
E01014925,E02003116,1,0.309864497
E01014926,E02003116,1,0.202856224
E01014927,E02003116,1,0.180066363
E01014928,E02003116,1,0.162705373
E01014931,E02003121,1,0.137739677
E01014932,E02003121,1,0.207335251
E01014933,E02003121,1,0.057586963
E01014934,E02003121,1,0.263053096
E01014935,E02003121,1,0.117757328
E01014937,E02003121,1,0.09780082
E01014943,E02003118,1,0.11109312
E01014944,E02003118,1,0.078090143
E01014946,E02003100,1,0.049747397
E01014947,E02003100,1,0.093812231
E01014948,E02003100,1,0.296725254
E01014949,E02003100,1,0.289868164
E01014950,E02003100,1,0.0498728
E01014951,E02003100,1,0.04904968
E01014952,E02003100,1,0.170924474
E01014953,E02003094,1,0.312481439
E01014954,E02003094,1,0.033096316
E01014955,E02003114,1,0.285678525
E01014956,E02003114,1,0.163454647
E01014957,E02003114,1,0.171892717
E01014958,E02003116,1,0.144507543
E01014959,E02003112,1,0.230485706
E01014960,E02003112,1,0.268184538
E01014961,E02003112,1,0.237619398
E01014962,E02003093,1,0.605138874
E01014963,E02003093,1,0.245544269
E01014964,E02003110,1,0.169165552
E01014965,E02003109,1,0.228137386
E01014966,E02003110,1,0.313684501
E01014967,E02003110,1,0.151695021
E01014968,E02003112,1,0.263710359
E01014969,E02003110,1,0.088884371
E01014972,E02003118,1,0.480735394
E01014973,E02003115,1,0.13317473
E01014974,E02003114,1,0.234527845
E01014975,E02003115,1,0.170356826
E01014976,E02003115,1,0.185264269
E01014977,E02003114,1,0.144446266
E01014978,E02003106,1,0.049693677
E01014979,E02003104,1,0.283123595
E01014980,E02003104,1,0.160749514
E01014981,E02003106,1,0.249812146
E01014982,E02003104,1,0.1116111
E01014983,E02003104,1,0.17649692
E01014984,E02003104,1,0.268018871
E01014990,E02003091,1,0.022711427
E01014991,E02003091,1,0.168614706
E01014992,E02003091,1,0.021184214
E01014993,E02003091,1,0.787489654
E01014996,E02003106,1,0.082953195
E01014998,E02003105,1,0.154102752
E01014999,E02003105,1,0.159993483
E01015000,E02003105,1,0.629546616
E01015001,E02003105,1,0.05635715
E01015002,E02003118,1,0.076574109
E01015003,E02003117,1,0.173702848
E01015004,E02003118,1,0.169318093
E01015005,E02003117,1,0.295531043
E01015006,E02003118,1,0.084189139
E01015007,E02003117,1,0.237478791
E01015008,E02003117,1,0.139726958
E01015023,E02003124,1,0.332213433
E01015024,E02003125,1,0.122253736
E01015025,E02003122,1,0.210642821
E01015026,E02003124,1,0.086383271
E01015027,E02003123,1,0.244455333
E01015028,E02003124,1,0.097750404
E01015029,E02003129,1,0.421383123
E01015030,E02003128,1,0.193850795
E01015031,E02003144,1,0.232596906
E01015032,E02003144,1,0.247440466
E01015033,E02003137,1,0.206453491
E01015034,E02003137,1,0.184320269
E01015035,E02003133,1,0.163801482
E01015036,E02003137,1,0.205161467
E01015037,E02003133,1,0.1185629
E01015038,E02003137,1,0.191895826
E01015039,E02003135,1,0.14281365
E01015040,E02003135,1,0.108611136
E01015041,E02003135,1,0.304279527
E01015042,E02003141,1,0.125659098
E01015043,E02003147,1,0.077200149
E01015044,E02003141,1,0.181082134
E01015045,E02003147,1,0.290913989
E01015046,E02003147,1,0.252115254
E01015047,E02003147,1,0.295328433
E01015048,E02003147,1,0.084442174
E01015049,E02003144,1,0.136529385
E01015050,E02003144,1,0.162714545
E01015051,E02003144,1,0.220718697
E01015052,E02003149,1,0.057355972
E01015053,E02003148,1,0.055945333
E01015054,E02003148,1,0.12789548
E01015055,E02003142,1,0.292039229
E01015056,E02003142,1,0.167197937
E01015057,E02003142,1,0.092695814
E01015058,E02003133,1,0.194424426
E01015059,E02003142,1,0.089219726
E01015060,E02003142,1,0.231259404
E01015061,E02003146,1,0.200067501
E01015062,E02003146,1,0.194003404
E01015063,E02003131,1,0.143042734
E01015064,E02003129,1,0.243091483
E01015065,E02003129,1,0.115335108
E01015066,E02003133,1,0.288820755
E01015067,E02003133,1,0.234390436
E01015068,E02003131,1,0.154039502
E01015069,E02003131,1,0.156286509
E01015070,E02003128,1,0.277228219
E01015071,E02003129,1,0.220190286
E01015072,E02003134,1,0.128859297
E01015073,E02003134,1,0.360658855
E01015074,E02003132,1,0.310904012
E01015075,E02003135,1,0.151087402
E01015076,E02003130,1,0.14195394
E01015077,E02003132,1,0.290287241
E01015078,E02003134,1,0.107332554
E01015079,E02003132,1,0.144058357
E01015080,E02003134,1,0.079936499
E01015081,E02003128,1,0.138161619
E01015082,E02003125,1,0.332784109
E01015083,E02003125,1,0.384095079
E01015084,E02003125,1,0.160867076
E01015085,E02003127,1,0.272965167
E01015086,E02003128,1,0.153059041
E01015087,E02003127,1,0.174787442
E01015088,E02003127,1,0.09631784
E01015089,E02003128,1,0.237700326
E01015090,E02003126,1,0.155625391
E01015091,E02003126,1,0.222128053
E01015092,E02003126,1,0.485177305
E01015093,E02003126,1,0.050748855
E01015094,E02003126,1,0.086320396
E01015095,E02003131,1,0.380083598
E01015096,E02003131,1,0.166547656
E01015097,E02003122,1,0.49892982
E01015098,E02003138,1,0.121473979
E01015099,E02003138,1,0.52941684
